Loan ID,CIF Number,Credit Score,Job,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
14011,4149,413,DevSecOps Engineer,301788000,Real Estate,Mortgage,865616845,2023-06-29,2025-07-29,25,34624673,2,6.5,556850983,5
14012,5640,608,Tech Lead,726096000,Real Estate,Own,213209020,2023-10-12,2026-11-12,37,5762405,2,6.5,24219932,4
14013,7621,383,DevOps,57624000,Others,Rent,231749427,2024-05-22,2027-10-22,41,5652425,1,9,165943839,13
14014,8131,362,Business Intelligence AnalystData Scientist,149100000,Others,Mortgage,169670165,2023-10-18,2024-09-18,11,15424560,10,9,146717117,3
14015,8643,440,DevSecOps Engineer,206916000,Consumer,Mortgage,733562587,2022-05-06,2024-09-06,28,26198663,3,6.5,165307151,11
14016,6030,632,Product Owner,190836000,Home,Other,951439104,2024-03-10,2025-10-10,19,50075742,3,7,923409327,4
14017,6289,578,Project Manager,416724000,Consumer,Other,262907594,2023-01-12,2026-09-12,44,5975172,2,6.5,243296637,16
14018,5025,385,Data Analyst,487356000,Others,Rent,436590319,2022-10-30,2025-02-28,28,15592511,9,9,197849780,9
14019,1452,493,Tester,129060000,Others,Rent,333684638,2022-10-12,2027-01-12,51,6542836,5,9,75999556,5
14020,6070,571,System Admin,323868000,Automobile,Rent,80968837,2024-02-19,2024-10-19,8,10121104,8,7.5,32403463,1
14021,5738,422,DevSecOps Engineer,444228000,Others,Other,164806432,2022-07-16,2026-12-16,53,3109555,3,9,152501183,23
14022,5367,492,System Admin,397212000,Business,Mortgage,574928006,2023-08-30,2026-06-30,34,16909647,8,8.5,24281544,8
14023,5986,728,Back-end Developer,591948000,Automobile,Own,347739805,2023-03-26,2026-08-26,41,8481458,1,7.5,97620563,6
14024,7054,716,Product Manager,409008000,Others,Mortgage,52715728,2022-03-03,2025-08-03,41,1285749,3,9,43016444,17
14025,3154,433,Tech Lead,52128000,Real Estate,Own,107146937,2023-11-14,2024-11-14,12,8928911,2,6.5,57454446,4
14026,7352,465,DevOps,800568000,Business,Other,860042663,2020-02-03,2024-12-03,58,14828321,3,8.5,222812324,23
14027,9910,579,Database Engineer,210804000,Home,Other,705901197,2023-02-13,2024-09-13,19,37152694,5,7,269718025,6
14028,61,820,Database Engineer,742596000,Business,Own,82467144,2023-09-15,2028-05-15,56,1472627,10,8.5,43931729,19
14029,4379,410,Full-stack Developer,497352000,Real Estate,Mortgage,537593050,2020-10-23,2024-11-23,49,10971286,7,6.5,307576695,7
14030,3131,423,Project Leader,203484000,Business,Mortgage,529097004,2024-01-04,2028-04-04,51,10374451,2,8.5,124203194,4
14031,1812,790,AI Engineer,454716000,Consumer,Mortgage,160144119,2024-02-03,2026-03-03,25,6405764,7,6.5,40785709,7
14032,7840,395,Embedded Engineer,415620000,Real Estate,Mortgage,232863657,2024-04-20,2026-08-20,28,8316559,6,6.5,224628913,2
14033,171,614,Business Intelligence AnalystData Scientist,803412000,Real Estate,Other,611837827,2023-08-27,2025-02-27,18,33990990,8,6.5,188973236,7
14034,1141,473,Data Engineer,46104000,Others,Rent,630775842,2022-05-14,2026-03-14,46,13712518,7,9,606037161,21
14035,2740,484,Business Intelligence AnalystData Scientist,643968000,Real Estate,Other,185262087,2023-11-23,2024-11-23,12,15438507,8,6.5,32172637,3
14036,6228,411,Embedded Engineer,675504000,Automobile,Other,645155141,2022-07-13,2025-01-13,30,21505171,9,7.5,185094377,8
14037,46,790,System Admin,845256000,Real Estate,Rent,195078821,2024-04-06,2025-06-06,14,13934201,4,6.5,103391088,1
14038,3792,610,Data Engineer,531444000,Home,Other,44411273,2020-10-19,2025-08-19,58,765711,7,7,30666889,2
14039,1009,394,Game Developer,428340000,Automobile,Other,586042570,2023-04-25,2024-08-25,16,36627660,7,7.5,479894044,2
14040,7802,614,Full-stack Developer,146544000,Real Estate,Rent,200370017,2021-05-08,2025-04-08,47,4263191,9,6.5,166800859,17
14041,6119,338,Data Analyst,877128000,Home,Other,266240921,2023-01-12,2026-12-12,47,5664700,4,7,111230547,11
14042,6929,549,IT Consultant,700080000,Home,Rent,226394929,2024-04-16,2024-08-16,4,56598732,5,7,180462484,1
14043,1320,710,System Engineer,711360000,Automobile,Other,583339536,2023-04-17,2025-04-17,24,24305814,1,7.5,28281594,4
14044,9976,315,Project Leader,317220000,Automobile,Rent,482469637,2023-11-04,2025-03-04,16,30154352,3,7.5,250943519,1
14045,7586,593,Project Manager,663648000,Automobile,Own,580228447,2024-05-31,2024-10-31,5,116045689,8,7.5,208430439,1
14046,2169,315,Tester,492900000,Automobile,Other,419141572,2024-03-31,2024-07-31,4,104785393,7,7.5,114485831,1
14047,4409,838,AI Engineer,429576000,Automobile,Other,623541698,2022-01-04,2025-08-04,43,14500969,3,7.5,505634391,9
14048,7847,656,Blockchain Engineer,208284000,Automobile,Mortgage,172082542,2023-03-29,2024-07-29,16,10755158,5,7.5,163105738,2
14049,786,693,Data Engineer,433836000,Real Estate,Other,706898263,2020-10-30,2024-07-30,45,15708850,10,6.5,387126846,15
14050,4247,643,ERP ConsultantSolution Architect,433752000,Others,Other,237808637,2023-08-30,2025-04-30,20,11890431,1,9,124113724,5
14051,7834,524,IT Consultant,50172000,Automobile,Own,155332941,2024-06-04,2028-05-04,47,3304956,4,7.5,131368680,14
14052,4705,398,Embedded Engineer,725268000,Business,Rent,883742679,2024-05-28,2026-04-28,23,38423594,10,8.5,729555339,4
14053,9793,602,AI Engineer,665028000,Business,Own,196876121,2023-12-16,2026-02-16,26,7572158,6,8.5,53945093,2
14054,8135,794,IT Support,505248000,Consumer,Mortgage,2327922,2023-09-06,2026-08-06,35,66512,10,6.5,1699342,11
14055,2826,783,Business Analyst,604272000,Business,Rent,170368637,2023-11-03,2025-08-03,21,8112792,10,8.5,55310374,5
14056,9000,498,Mobile Developer,223236000,Home,Own,611636246,2023-12-18,2025-07-18,19,32191381,2,7,89096208,3
14057,6160,401,Business Analyst,858996000,Consumer,Other,562684923,2023-05-23,2024-07-23,14,40191780,9,6.5,361024088,1
14058,7478,303,Designer,201828000,Home,Mortgage,901990961,2022-07-11,2026-02-11,43,20976533,5,7,640418802,8
14059,5628,612,Designer,364152000,Others,Own,208948831,2019-07-11,2024-07-11,60,3482480,5,9,90114167,9
14060,2051,703,Project Leader,449964000,Home,Rent,89760674,2022-12-16,2026-10-16,46,1951319,4,7,68788310,2
14061,9113,365,Cloud Engineer,134220000,Automobile,Other,171226574,2023-07-31,2024-08-31,13,13171274,9,7.5,42899937,3
14062,5461,780,Mobile Developer,139428000,Others,Mortgage,391243102,2023-04-01,2025-02-01,22,17783777,6,9,126216438,3
14063,8827,594,Project Leader,557556000,Others,Other,258005419,2021-09-21,2026-09-21,60,4300090,8,9,65054312,6
14064,4454,472,Tech Lead,610332000,Others,Other,983551636,2023-07-02,2024-08-02,13,75657818,3,9,966943706,4
14065,6278,711,Tester,46092000,Automobile,Other,761524945,2023-04-07,2024-12-07,20,38076247,7,7.5,518105396,2
14066,1178,577,Business Analyst,360708000,Consumer,Rent,867789566,2021-03-31,2024-07-31,40,21694739,3,6.5,27413468,17
14067,721,367,Mobile Developer,499032000,Automobile,Mortgage,939175462,2024-05-30,2026-06-30,25,37567018,7,7.5,793256045,1
14068,1653,314,Project Manager,278940000,Others,Mortgage,578100310,2022-07-11,2024-11-11,28,20646439,3,9,263274965,5
14069,1000,694,DevOps,404016000,Business,Rent,342012311,2024-03-19,2025-08-19,17,20118371,9,8.5,136420812,2
14070,9643,314,Full-stack Developer,53088000,Others,Mortgage,353560439,2023-09-03,2026-10-03,37,9555687,6,9,155794459,10
14071,7153,604,Data Engineer,214092000,Real Estate,Mortgage,944417758,2023-10-29,2024-06-29,8,118052219,6,6.5,741182175,2
14072,5098,328,Business Analyst,370020000,Others,Other,412483608,2023-03-17,2027-12-17,57,7236554,5,9,278538740,12
14073,7968,300,Data Analyst,650832000,Home,Own,945651905,2023-06-13,2025-09-13,27,35024144,4,7,296662957,9
14074,8947,492,Business Intelligence AnalystData Scientist,627396000,Consumer,Mortgage,390576404,2022-06-26,2026-06-26,48,8137008,4,6.5,105746415,7
14075,5055,420,Helpdesk,208116000,Consumer,Own,120807204,2021-07-13,2025-02-13,43,2809469,1,6.5,34588460,8
14076,7027,817,Product Owner,185100000,Real Estate,Rent,506173071,2023-11-16,2027-09-16,46,11003762,8,6.5,404362482,13
14077,5654,448,System Engineer,214188000,Real Estate,Other,984695008,2023-03-31,2024-10-31,19,51826053,8,6.5,635132708,2
14078,6683,739,Back-end Developer,360108000,Real Estate,Mortgage,97048443,2022-07-09,2026-10-09,51,1902910,8,6.5,64960860,15
14079,6305,636,IT Consultant,503904000,Real Estate,Mortgage,980362523,2023-12-26,2025-06-26,18,54464584,2,6.5,823977537,3
14080,1315,737,Full-stack Developer,293952000,Home,Rent,117911032,2021-10-18,2024-08-18,34,3467971,5,7,4122642,12
14081,1260,443,Embedded Engineer,137172000,Automobile,Mortgage,851014451,2023-05-28,2024-08-28,15,56734296,10,7.5,484885806,4
14082,707,411,Business Intelligence AnalystData Scientist,496440000,Business,Rent,251054647,2022-10-15,2027-01-15,51,4922640,8,8.5,154762483,19
14083,4606,478,Designer,536796000,Consumer,Other,711238466,2024-03-19,2025-01-19,10,71123846,5,6.5,572379199,3
14084,4662,592,Project Manager,588876000,Home,Mortgage,609129045,2024-02-29,2025-09-29,19,32059423,10,7,248870291,1
14085,1813,590,AI Engineer,555864000,Real Estate,Rent,165081148,2023-12-18,2024-09-18,9,18342349,3,6.5,72780871,2
14086,2905,422,Business Analyst,408732000,Consumer,Other,413826198,2022-09-03,2024-07-03,22,18810281,7,6.5,258647920,7
14087,7898,626,AI Engineer,440592000,Real Estate,Rent,129404296,2022-12-02,2025-12-02,36,3594563,4,6.5,115812408,11
14088,2432,656,Helpdesk,801948000,Automobile,Mortgage,717820891,2022-05-15,2027-02-15,57,12593348,7,7.5,342420011,20
14089,8695,613,Business Intelligence AnalystData Scientist,379536000,Consumer,Other,917331904,2023-02-18,2026-03-18,37,24792754,4,6.5,842535901,2
14090,8763,790,Project Leader,830676000,Others,Rent,691677010,2022-03-03,2025-06-03,39,17735307,10,9,185702454,9
14091,1875,621,Full-stack Developer,657012000,Automobile,Other,753265062,2024-02-19,2025-01-19,11,68478642,4,7.5,319446484,3
14092,8321,476,Tester,669360000,Home,Other,380144212,2022-12-24,2024-07-24,19,20007590,3,7,202619360,3
14093,7634,511,System Engineer,174948000,Others,Mortgage,657023151,2022-06-20,2025-07-20,37,17757382,4,9,449119874,16
14094,8631,753,IT Consultant,478200000,Home,Mortgage,162409211,2023-04-04,2024-08-04,16,10150575,8,7,45183956,3
14095,466,492,System Admin,352788000,Home,Rent,256958899,2024-01-30,2024-08-30,7,36708414,1,7,110935539,2
14096,6096,467,ERP ConsultantSolution Architect,454824000,Business,Own,655775255,2023-08-06,2028-04-06,56,11710272,1,8.5,453151785,13
14097,5024,347,ERP Engineer,294408000,Automobile,Mortgage,391661448,2023-05-09,2027-12-09,55,7121117,3,7.5,322514677,1
14098,7952,308,IT Consultant,451704000,Others,Rent,726678076,2021-09-08,2024-08-08,35,20762230,3,9,24826191,5
14099,3885,343,Product Owner,752832000,Automobile,Mortgage,813335910,2023-08-29,2027-07-29,47,17305019,3,7.5,674400251,11
14100,3458,835,Project Manager,249912000,Home,Rent,425537995,2024-05-27,2024-10-27,5,85107599,6,7,338876412,1
14101,6320,559,Back-end Developer,741228000,Real Estate,Other,67213900,2023-07-29,2027-07-29,48,1400289,6,6.5,8358344,10
14102,4169,649,Project Manager,319212000,Others,Rent,458520567,2023-07-21,2028-05-21,58,7905527,10,9,129046088,10
14103,476,742,Tech Lead,525984000,Automobile,Own,553108626,2021-11-26,2025-09-26,46,12024100,10,7.5,367297550,2
14104,2873,482,Designer,648756000,Real Estate,Own,741038303,2024-05-17,2026-01-17,20,37051915,10,6.5,238256386,4
14105,9696,710,Business Intelligence AnalystData Scientist,57456000,Automobile,Own,699411288,2024-04-05,2025-12-05,20,34970564,8,7.5,353564557,9
14106,7113,786,Project Leader,370764000,Automobile,Other,197341829,2022-09-04,2025-01-04,28,7047922,10,7.5,194934645,13
14107,8709,486,Blockchain Engineer,374112000,Home,Rent,110697018,2023-08-26,2026-05-26,33,3354455,5,7,44404207,15
14108,1211,577,System Engineer,775632000,Business,Own,679980477,2022-08-30,2027-05-30,57,11929482,10,8.5,434430109,18
14109,2262,454,Designer,43788000,Home,Mortgage,208734314,2020-07-23,2025-02-23,55,3795169,7,7,100107150,26
14110,1333,485,ERP ConsultantSolution Architect,246012000,Business,Other,934262956,2022-11-24,2025-01-24,26,35933190,5,8.5,528286236,1
14111,7715,819,Designer,708420000,Automobile,Mortgage,328929378,2024-05-17,2025-01-17,8,41116172,6,7.5,96976934,1
14112,9410,774,ERP ConsultantSolution Architect,587208000,Others,Mortgage,718658732,2024-02-28,2025-11-28,21,34221844,3,9,292163179,8
14113,182,561,Embedded Engineer,501528000,Others,Other,685548189,2023-12-13,2025-12-13,24,28564507,2,9,377413735,5
14114,699,367,Business Intelligence AnalystData Scientist,55752000,Consumer,Other,319395041,2022-04-23,2026-11-23,55,5807182,10,6.5,112067814,26
14115,1952,576,Helpdesk,473100000,Real Estate,Other,293715770,2023-07-24,2027-08-24,49,5994199,3,6.5,224858704,16
14116,6062,647,IT Manager,272892000,Consumer,Rent,534851990,2022-01-05,2026-01-05,48,11142749,2,6.5,216927490,9
14117,5441,719,Game Developer,516540000,Automobile,Mortgage,394852012,2024-01-01,2024-07-01,6,65808668,1,7.5,377697381,1
14118,6960,815,Business Intelligence AnalystData Scientist,437820000,Automobile,Other,118181153,2023-05-10,2025-01-10,20,5909057,6,7.5,104203179,8
14119,5824,352,Full-stack Developer,259812000,Consumer,Mortgage,67913959,2023-08-11,2027-08-11,48,1414874,2,6.5,61207699,9
14120,5753,678,Database Engineer,799848000,Others,Rent,292406067,2023-08-18,2025-03-18,19,15389793,7,9,22718611,4
14121,8016,429,DevSecOps Engineer,836472000,Real Estate,Rent,274402884,2023-12-14,2025-08-14,20,13720144,8,6.5,221535453,9
14122,7560,717,Tech Lead,189960000,Home,Mortgage,898723096,2024-02-21,2027-07-21,41,21920075,2,7,623870406,14
14123,9747,783,ERP ConsultantSolution Architect,731364000,Others,Own,270841805,2023-10-20,2028-05-20,55,4924396,5,9,186016055,25
14124,5206,800,System Engineer,694908000,Others,Rent,983491294,2024-04-07,2028-01-07,45,21855362,4,9,770595532,4
14125,4695,462,Designer,795120000,Others,Mortgage,936340615,2023-12-26,2025-05-26,17,55078859,10,9,176513686,5
14126,4170,799,Designer,210276000,Consumer,Rent,994782905,2023-09-18,2024-10-18,13,76521761,5,6.5,536754890,1
14127,4884,323,Embedded Engineer,366864000,Home,Mortgage,595405861,2021-06-30,2025-08-30,50,11908117,5,7,228932476,19
14128,4207,648,System Engineer,201000000,Consumer,Own,9272228,2021-08-08,2026-04-08,56,165575,1,6.5,2698369,11
14129,3217,735,Tech Lead,197028000,Others,Own,539768753,2023-12-18,2024-08-18,8,67471094,5,9,112068641,1
14130,6014,346,Front-end Developer,144240000,Consumer,Other,4141729,2021-02-07,2025-03-07,49,84525,3,6.5,3595021,9
14131,7031,549,Game Developer,534432000,Others,Other,276166135,2024-05-24,2025-02-24,9,30685126,5,9,235340670,2
14132,7016,653,Mobile Developer,52464000,Consumer,Own,956752973,2021-06-03,2024-07-03,37,25858188,1,6.5,356297353,14
14133,7197,705,DevOps,665676000,Others,Other,122010355,2022-05-21,2025-03-21,34,3588539,8,9,95378234,9
14134,4485,495,Project Leader,797616000,Home,Other,29527036,2022-05-05,2025-08-05,39,757103,5,7,27493474,9
14135,6324,698,IT Consultant,485592000,Others,Mortgage,301983343,2023-04-08,2025-08-08,28,10785119,1,9,40133554,12
14136,4287,367,Designer,277716000,Consumer,Own,941911572,2024-03-24,2025-02-24,11,85628324,3,6.5,228476938,2
14137,8027,700,Tester,739488000,Real Estate,Other,812848401,2023-10-17,2027-03-17,41,19825570,6,6.5,486348984,4
14138,3916,402,Product Manager,844992000,Others,Mortgage,59468487,2022-05-29,2025-09-29,40,1486712,3,9,57903108,17
14139,2884,802,Mobile Developer,212052000,Automobile,Rent,845002600,2023-08-16,2025-08-16,24,35208441,8,7.5,596353948,6
14140,5169,765,QA-QC,151836000,Real Estate,Other,562717406,2024-03-09,2026-01-09,22,25578063,6,6.5,245564073,1
14141,625,775,Game Developer,134328000,Others,Mortgage,161820366,2024-04-30,2024-08-30,4,40455091,5,9,72733545,1
14142,7908,379,Product Owner,618672000,Home,Mortgage,160984127,2023-09-03,2026-11-03,38,4236424,5,7,140503106,14
14143,1869,520,Project Manager,372300000,Consumer,Other,654893565,2021-11-20,2024-09-20,34,19261575,6,6.5,411048675,16
14144,8262,826,DevSecOps Engineer,483972000,Business,Other,457267789,2021-08-14,2025-12-14,52,8793611,4,8.5,414031981,1
14145,5247,546,Project Leader,422892000,Real Estate,Other,272075630,2024-03-23,2027-10-23,43,6327340,8,6.5,150867935,20
14146,7728,446,IT Support,550164000,Real Estate,Other,945902104,2022-04-24,2026-07-24,51,18547100,6,6.5,327582525,24
14147,2338,320,Full-stack Developer,226236000,Others,Other,225832671,2022-09-24,2026-05-24,44,5132560,3,9,220926593,10
14148,7252,703,DevSecOps Engineer,666360000,Home,Mortgage,807347073,2024-05-04,2027-07-04,38,21245975,3,7,143704525,12
14149,1267,528,Product Manager,254016000,Automobile,Own,606641703,2024-04-05,2029-04-05,60,10110695,8,7.5,587540470,17
14150,5552,546,IT Support,536712000,Business,Own,948489217,2022-12-18,2025-10-18,34,27896741,2,8.5,891254068,1
14151,2154,369,Back-end Developer,422100000,Home,Own,819202123,2024-04-18,2024-12-18,8,102400265,4,7,511482056,3
14152,907,791,Cloud Engineer,548268000,Others,Mortgage,269246857,2024-06-09,2026-02-09,20,13462342,7,9,216062469,6
14153,8525,399,System Admin,390936000,Consumer,Rent,92825373,2021-04-25,2026-04-25,60,1547089,9,6.5,35057154,10
14154,7066,635,Product Manager,411732000,Home,Rent,809705318,2022-04-09,2025-01-09,33,24536524,1,7,476824828,15
14155,6984,425,Product Manager,374940000,Automobile,Mortgage,410338637,2023-11-01,2024-09-01,10,41033863,10,7.5,142692778,3
14156,9329,532,Business Analyst,701796000,Others,Rent,171332032,2023-02-20,2025-08-20,30,5711067,9,9,99942306,8
14157,5271,710,Tester,777696000,Consumer,Rent,902760233,2019-10-27,2024-06-27,56,16120718,2,6.5,140794919,1
14158,476,742,Tech Lead,525984000,Real Estate,Mortgage,881811768,2023-10-15,2025-08-15,22,40082353,8,6.5,79179303,4
14159,6192,426,Project Leader,646740000,Consumer,Mortgage,510633274,2022-01-27,2026-06-27,53,9634590,9,6.5,435754725,9
14160,3982,843,Product Manager,352200000,Automobile,Mortgage,427969499,2020-10-20,2024-06-20,44,9726579,1,7.5,81726766,6
14161,271,834,System Admin,265356000,Home,Rent,771209565,2024-02-26,2024-06-26,4,192802391,1,7,515287970,1
14162,5166,647,Designer,323544000,Others,Rent,247012819,2022-05-24,2026-05-24,48,5146100,2,9,63970171,3
14163,3086,802,DevOps,777528000,Business,Other,689107926,2023-01-05,2026-01-05,36,19141886,2,8.5,669291276,9
14164,7629,499,QA-QC,751824000,Business,Mortgage,704415582,2022-09-12,2025-02-12,29,24290192,6,8.5,526259552,1
14165,6827,561,Product Owner,484572000,Automobile,Own,511699816,2023-02-18,2025-12-18,34,15049994,10,7.5,499028152,2
14166,8416,324,Front-end Developer,169368000,Automobile,Own,457635586,2021-05-20,2025-01-20,44,10400808,1,7.5,311067914,4
14167,8347,771,Full-stack Developer,521892000,Real Estate,Rent,286282061,2021-08-09,2025-12-09,52,5505424,5,6.5,137137584,13
14168,6462,491,Database Engineer,732468000,Home,Rent,887147300,2023-11-26,2025-10-26,23,38571621,6,7,231596618,10
14169,3596,814,Full-stack Developer,140700000,Automobile,Own,928108378,2023-05-15,2025-08-15,27,34374384,9,7.5,698624359,11
14170,6996,822,Game Developer,43764000,Consumer,Mortgage,223964573,2024-03-19,2026-09-19,30,7465485,8,6.5,189577397,14
14171,2235,504,Front-end Developer,55908000,Home,Rent,213007901,2023-12-12,2028-04-12,52,4096305,1,7,37049714,5
14172,9546,770,AI Engineer,471996000,Home,Own,247225972,2023-08-29,2024-08-29,12,20602164,1,7,127805621,5
14173,923,353,Cloud Engineer,170676000,Real Estate,Other,868819350,2023-05-01,2025-04-01,23,37774754,6,6.5,784017575,9
14174,6457,319,Business Intelligence AnalystData Scientist,152496000,Consumer,Rent,420785721,2024-02-18,2025-02-18,12,35065476,1,6.5,179318210,5
14175,1245,820,ERP ConsultantSolution Architect,660396000,Consumer,Rent,660255945,2024-04-10,2028-11-10,55,12004653,8,6.5,467685010,25
